Article_id,credibility_withAll,credibility_withoutInline,credibility_withoutUser_Count,credibility__withoutDatabyte,credibility_withoutInline_withMeanTime,credibility__withoutDatabyte_withMeanTime
2971,6793150676,6793150595,6793150675,82,6793153915.285714,3402.285714
2972,14745341182326,14745341172326,14745341164637,27689,14745341172443.271,27806.2707581
2973,1202070512718160,1202070512641984,1202070512554135,240201,1202070512642014.8,240231.73659454
2974,7681774120199,7681774112630,7681774113475,14293,7681774112840.09,14503.0903226
2975,7718657640758,7718657634674,7718657633869,12973,7718657634925.54,13224.5396825
2978,752983882042988,752983881757832,752983881767363,560781,752983881757864.0,560812.95707317
2980,805992201,805992101,805992200,101,805997022.666667,5022.666667
2981,72882798287,72882798166,72882798278,130,72882801848.14285,3812.142857
2983,742953418284484,742953418126080,742953418171588,271300,742953418126121.2,271341.27490542
2984,7026764205,7026763676,7026760484,4250,7026764128.3714285,4702.3714286
2985,16848683,16848619,16848562,185,16850688.846154,2254.846154
2986,1155572080800,1155572078496,1155572067111,15993,1155572078687.8757,16184.8757396
2987,12863675678448,12863675659679,12863675659952,37265,12863675659790.635,37376.6348123
2988,15682512099749,15682511841685,15682512090724,267089,15682511841846.936,267250.9356436
2988,15682511842841,15682511841685,15682511833816,10181,15682511841846.936,10342.9356436
2989,48356723493910,48356723473461,48356723491974,22385,48356723473742.89,22666.8928571
2990,1882925,1882889,1882669,292,1884279.454545,1682.454545
2991,1002039,1001990,1001814,274,1003891.058824,2175.0588239999997
2992,3155430665551,3155430653451,3155430638655,38996,3155430653573.273,39118.2727273
2994,16976594458331,16976594457307,16976594441431,17924,16976594457457.883,18074.8837209
2995,789843664725844,789843664684228,789843664662843,104617,789843664684268.4,104657.37901235
2997,62676288117,62676287948,62676287093,1193,62676288704.16279,1949.1627907
2999,94445087963,94445083607,94445085938,6381,94445084204.96297,6978.962963
3000,18990064120,18990062439,18990063279,2522,18990063288.48649,3371.4864865
